county,office,district,party,candidate,votes
Pierce,President,,NP,Peter Sonski,14
Pierce,President,,NP,Cherunda Lynn Fox,0
Polk,President,,DEM,Kamala D. Harris,9567
Polk,President,,REP,Donald J. Trump,18296
Polk,President,,CON,Randall Terry,47
Polk,President,,LIB,Chase Russell Oliver,86
Polk,President,,WGR,Jill Stein,65
Polk,President,,NP,Claudia De la Cruz,12
Polk,President,,NP,Cornel West,3
Polk,President,,NP,Robert F. Kennedy Jr.,136
Polk,President,,NP,Peter Sonski,9
Polk,President,,NP,Cherunda Lynn Fox,0
Portage,President,,DEM,Kamala D. Harris,21503
Portage,President,,REP,Donald J. Trump,20987
Portage,President,,CON,Randall Terry,51
Portage,President,,LIB,Chase Russell Oliver,149
Portage,President,,WGR,Jill Stein,130
Portage,President,,NP,Claudia De la Cruz,25
Portage,President,,NP,Cornel West,69
Portage,President,,NP,Robert F. Kennedy Jr.,244
Portage,President,,NP,Peter Sonski,13
Portage,President,,NP,Cherunda Lynn Fox,0
Price,President,,DEM,Kamala D. Harris,3005
Price,President,,REP,Donald J. Trump,5763
Price,President,,CON,Randall Terry,11
Price,President,,LIB,Chase Russell Oliver,18
Price,President,,WGR,Jill Stein,13
Price,President,,NP,Claudia De la Cruz,2
Price,President,,NP,Cornel West,2
Price,President,,NP,Robert F. Kennedy Jr.,42
Price,President,,NP,Peter Sonski,0
Price,President,,NP,Cherunda Lynn Fox,0
Racine,President,,DEM,Kamala D. Harris,49721
Racine,President,,REP,Donald J. Trump,56347
Racine,President,,CON,Randall Terry,106
Racine,President,,LIB,Chase Russell Oliver,285
Racine,President,,WGR,Jill Stein,341
Racine,President,,NP,Claudia De la Cruz,48
Racine,President,,NP,Cornel West,64
Racine,President,,NP,Robert F. Kennedy Jr.,490
Racine,President,,NP,Peter Sonski,13
Racine,President,,NP,Cherunda Lynn Fox,0
Richland,President,,DEM,Kamala D. Harris,3985
Richland,President,,REP,Donald J. Trump,5207
Richland,President,,CON,Randall Terry,11
Richland,President,,LIB,Chase Russell Oliver,19
Richland,President,,WGR,Jill Stein,25
Richland,President,,NP,Claudia De la Cruz,4
Richland,President,,NP,Cornel West,4
Richland,President,,NP,Robert F. Kennedy Jr.,50
Richland,President,,NP,Peter Sonski,4
Richland,President,,NP,Cherunda Lynn Fox,0
Rock,President,,DEM,Kamala D. Harris,46642
Rock,President,,REP,Donald J. Trump,40218
Rock,President,,CON,Randall Terry,99
Rock,President,,LIB,Chase Russell Oliver,247
Rock,President,,WGR,Jill Stein,315
Rock,President,,NP,Claudia De la Cruz,48
Rock,President,,NP,Cornel West,47
Rock,President,,NP,Robert F. Kennedy Jr.,497
Rock,President,,NP,Peter Sonski,16
Rock,President,,NP,Cherunda Lynn Fox,0
Rusk,President,,DEM,Kamala D. Harris,2516
Rusk,President,,REP,Donald J. Trump,5660
Rusk,President,,CON,Randall Terry,14
Rusk,President,,LIB,Chase Russell Oliver,15
Rusk,President,,WGR,Jill Stein,19
Rusk,President,,NP,Claudia De la Cruz,0
Rusk,President,,NP,Cornel West,1
Rusk,President,,NP,Robert F. Kennedy Jr.,36
Rusk,President,,NP,Peter Sonski,4
Rusk,President,,NP,Cherunda Lynn Fox,0
Sauk,President,,DEM,Kamala D. Harris,18172
Sauk,President,,REP,Donald J. Trump,18798
Sauk,President,,CON,Randall Terry,54
Sauk,President,,LIB,Chase Russell Oliver,98
Sauk,President,,WGR,Jill Stein,118
Sauk,President,,NP,Claudia De la Cruz,26
Sauk,President,,NP,Cornel West,21
Sauk,President,,NP,Robert F. Kennedy Jr.,287
Sauk,President,,NP,Peter Sonski,10
Sauk,President,,NP,Cherunda Lynn Fox,0
Sawyer,President,,DEM,Kamala D. Harris,4599
Sawyer,President,,REP,Donald J. Trump,6422
Sawyer,President,,CON,Randall Terry,16
Sawyer,President,,LIB,Chase Russell Oliver,23
Sawyer,President,,WGR,Jill Stein,17
Sawyer,President,,NP,Claudia De la Cruz,1
Sawyer,President,,NP,Cornel West,3
Sawyer,President,,NP,Robert F. Kennedy Jr.,41
Sawyer,President,,NP,Peter Sonski,0
Sawyer,President,,NP,Cherunda Lynn Fox,0
Shawano,President,,DEM,Kamala D. Harris,7336
Shawano,President,,REP,Donald J. Trump,15850
Shawano,President,,CON,Randall Terry,34
Shawano,President,,LIB,Chase Russell Oliver,53
Shawano,President,,WGR,Jill Stein,51
Shawano,President,,NP,Claudia De la Cruz,4
Shawano,President,,NP,Cornel West,4
Shawano,President,,NP,Robert F. Kennedy Jr.,123
Shawano,President,,NP,Peter Sonski,3
Shawano,President,,NP,Cherunda Lynn Fox,0
Juneau,President,,DEM,Kamala D. Harris,0
Juneau,President,,REP,Donald J. Trump,0
Juneau,President,,CON,Randall Terry,0
Juneau,President,,LIB,Chase Russell Oliver,23
Kenosha,President,,DEM,Kamala D. Harris,0
Kenosha,President,,REP,Donald J. Trump,0
Kenosha,President,,CON,Randall Terry,0
Kenosha,President,,LIB,Chase Russell Oliver,199
Kewaunee,President,,DEM,Kamala D. Harris,0
Kewaunee,President,,REP,Donald J. Trump,0
Kewaunee,President,,CON,Randall Terry,0
Kewaunee,President,,LIB,Chase Russell Oliver,18
La Crosse,President,,DEM,Kamala D. Harris,0
La Crosse,President,,REP,Donald J. Trump,0
La Crosse,President,,CON,Randall Terry,0
La Crosse,President,,LIB,Chase Russell Oliver,0
Lafayette,President,,DEM,Kamala D. Harris,0
Lafayette,President,,REP,Donald J. Trump,0
Lafayette,President,,CON,Randall Terry,0
Lafayette,President,,LIB,Chase Russell Oliver,0
Langlade,President,,DEM,Kamala D. Harris,0
Langlade,President,,REP,Donald J. Trump,0
Langlade,President,,CON,Randall Terry,0
Langlade,President,,LIB,Chase Russell Oliver,5
Lincoln,President,,DEM,Kamala D. Harris,0
Lincoln,President,,REP,Donald J. Trump,0
Lincoln,President,,CON,Randall Terry,0
Lincoln,President,,LIB,Chase Russell Oliver,21
Manitowoc,President,,DEM,Kamala D. Harris,0
Manitowoc,President,,REP,Donald J. Trump,0
Manitowoc,President,,CON,Randall Terry,0
Manitowoc,President,,LIB,Chase Russell Oliver,78
Marathon,President,,DEM,Kamala D. Harris,0
Marathon,President,,REP,Donald J. Trump,0
Marathon,President,,CON,Randall Terry,0
Marathon,President,,LIB,Chase Russell Oliver,147
Marinette,President,,DEM,Kamala D. Harris,0
Marinette,President,,REP,Donald J. Trump,0
Marinette,President,,CON,Randall Terry,0
Marinette,President,,LIB,Chase Russell Oliver,43
Marquette,President,,DEM,Kamala D. Harris,0
Marquette,President,,REP,Donald J. Trump,0
Marquette,President,,CON,Randall Terry,0
Marquette,President,,LIB,Chase Russell Oliver,21
Menominee,President,,DEM,Kamala D. Harris,0
Menominee,President,,REP,Donald J. Trump,0
Menominee,President,,CON,Randall Terry,0
Menominee,President,,LIB,Chase Russell Oliver,0
Milwaukee,President,,DEM,Kamala D. Harris,0
Milwaukee,President,,REP,Donald J. Trump,0
Milwaukee,President,,CON,Randall Terry,0
Milwaukee,President,,LIB,Chase Russell Oliver,1270
Monroe,President,,DEM,Kamala D. Harris,0
Monroe,President,,REP,Donald J. Trump,0
Monroe,President,,CON,Randall Terry,0
Monroe,President,,LIB,Chase Russell Oliver,38
Oconto,President,,DEM,Kamala D. Harris,0
Oconto,President,,REP,Donald J. Trump,0
Oconto,President,,CON,Randall Terry,0
Oconto,President,,LIB,Chase Russell Oliver,29
Oneida,President,,DEM,Kamala D. Harris,0
Oneida,President,,REP,Donald J. Trump,0
Oneida,President,,CON,Randall Terry,0
Oneida,President,,LIB,Chase Russell Oliver,55
Outagamie,President,,DEM,Kamala D. Harris,0
Outagamie,President,,REP,Donald J. Trump,0
Outagamie,President,,CON,Randall Terry,0
Outagamie,President,,LIB,Chase Russell Oliver,0
Ozaukee,President,,DEM,Kamala D. Harris,0
Ozaukee,President,,REP,Donald J. Trump,0
Ozaukee,President,,CON,Randall Terry,0
Ozaukee,President,,LIB,Chase Russell Oliver,252
Pepin,President,,DEM,Kamala D. Harris,0
Pepin,President,,REP,Donald J. Trump,0
Pepin,President,,CON,Randall Terry,0
Pepin,President,,LIB,Chase Russell Oliver,0
Pierce,President,,DEM,Kamala D. Harris,0
Pierce,President,,REP,Donald J. Trump,0
Pierce,President,,CON,Randall Terry,0
Pierce,President,,LIB,Chase Russell Oliver,58
Polk,President,,DEM,Kamala D. Harris,0
Polk,President,,REP,Donald J. Trump,1
Polk,President,,CON,Randall Terry,0
Polk,President,,LIB,Chase Russell Oliver,0
Portage,President,,DEM,Kamala D. Harris,0
Portage,President,,REP,Donald J. Trump,0
Portage,President,,CON,Randall Terry,0
Portage,President,,LIB,Chase Russell Oliver,87
Price,President,,DEM,Kamala D. Harris,0
Price,President,,REP,Donald J. Trump,0
Price,President,,CON,Randall Terry,0
Price,President,,LIB,Chase Russell Oliver,0
Racine,President,,DEM,Kamala D. Harris,0
Racine,President,,REP,Donald J. Trump,0
Racine,President,,CON,Randall Terry,0
Racine,President,,LIB,Chase Russell Oliver,271
Richland,President,,DEM,Kamala D. Harris,0
Richland,President,,REP,Donald J. Trump,0
Richland,President,,CON,Randall Terry,0
Richland,President,,LIB,Chase Russell Oliver,14
Rock,President,,DEM,Kamala D. Harris,0
Rock,President,,REP,Donald J. Trump,0
Rock,President,,CON,Randall Terry,0
Rock,President,,LIB,Chase Russell Oliver,181
Rusk,President,,DEM,Kamala D. Harris,0
Rusk,President,,REP,Donald J. Trump,0
Rusk,President,,CON,Randall Terry,0
Rusk,President,,LIB,Chase Russell Oliver,5
Sauk,President,,DEM,Kamala D. Harris,0
Sauk,President,,REP,Donald J. Trump,0
Sauk,President,,CON,Randall Terry,0
Sauk,President,,LIB,Chase Russell Oliver,0
Sawyer,President,,DEM,Kamala D. Harris,0
Sawyer,President,,REP,Donald J. Trump,0
Sawyer,President,,CON,Randall Terry,0
Sawyer,President,,LIB,Chase Russell Oliver,18
Shawano,President,,DEM,Kamala D. Harris,0
Shawano,President,,REP,Donald J. Trump,0
Shawano,President,,CON,Randall Terry,0
Shawano,President,,LIB,Chase Russell Oliver,42
Shawano,President,,WGR,Jill Stein,11
Shawano,President,,NP,Claudia De la Cruz,27
Shawano,President,,NP,Cornel West,2024
Shawano,President,,NP,Robert F. Kennedy Jr.,11
Shawano,President,,NP,Peter Sonski,26
Shawano,President,,NP,Cherunda Lynn Fox,24
Sheboygan,President,,DEM,Kamala D. Harris,27735
Sheboygan,President,,REP,Donald J. Trump,38763
Sheboygan,President,,CON,Randall Terry,115
Sheboygan,President,,LIB,Chase Russell Oliver,226
Sheboygan,President,,WGR,Jill Stein,146
Sheboygan,President,,NP,Claudia De la Cruz,22
Sheboygan,President,,NP,Cornel West,34
Sheboygan,President,,NP,Robert F. Kennedy Jr.,369
Sheboygan,President,,NP,Peter Sonski,5
Sheboygan,President,,NP,Cherunda Lynn Fox,0
St. Croix,President,,DEM,Kamala D. Harris,23870
St. Croix,President,,REP,Donald J. Trump,35537
St. Croix,President,,CON,Randall Terry,93
St. Croix,President,,LIB,Chase Russell Oliver,286
St. Croix,President,,WGR,Jill Stein,195
St. Croix,President,,NP,Claudia De la Cruz,28
St. Croix,President,,NP,Cornel West,42
St. Croix,President,,NP,Robert F. Kennedy Jr.,426
St. Croix,President,,NP,Peter Sonski,10
St. Croix,President,,NP,Cherunda Lynn Fox,0
Taylor,President,,DEM,Kamala D. Harris,2823
Taylor,President,,REP,Donald J. Trump,8209
Taylor,President,,CON,Randall Terry,23
Taylor,President,,LIB,Chase Russell Oliver,34
Taylor,President,,WGR,Jill Stein,25
Taylor,President,,NP,Claudia De la Cruz,0
Taylor,President,,NP,Cornel West,9
Taylor,President,,NP,Robert F. Kennedy Jr.,49
Taylor,President,,NP,Peter Sonski,14
Taylor,President,,NP,Cherunda Lynn Fox,0
Trempealeau,President,,DEM,Kamala D. Harris,6219
Trempealeau,President,,REP,Donald J. Trump,9661
Trempealeau,President,,CON,Randall Terry,13
Trempealeau,President,,LIB,Chase Russell Oliver,44
Trempealeau,President,,WGR,Jill Stein,27
Trempealeau,President,,NP,Claudia De la Cruz,3
Trempealeau,President,,NP,Cornel West,2
Trempealeau,President,,NP,Robert F. Kennedy Jr.,97
Trempealeau,President,,NP,Peter Sonski,1
Trempealeau,President,,NP,Cherunda Lynn Fox,0
Vernon,President,,DEM,Kamala D. Harris,7514
Vernon,President,,REP,Donald J. Trump,8807
Vernon,President,,CON,Randall Terry,21
Vernon,President,,LIB,Chase Russell Oliver,44
Vernon,President,,WGR,Jill Stein,67
Vernon,President,,NP,Claudia De la Cruz,8
Vernon,President,,NP,Cornel West,12
Vernon,President,,NP,Robert F. Kennedy Jr.,106
Vernon,President,,NP,Peter Sonski,1
Vernon,President,,NP,Cherunda Lynn Fox,0
Vilas,President,,DEM,Kamala D. Harris,6119
Vilas,President,,REP,Donald J. Trump,9837
Vilas,President,,CON,Randall Terry,17
Vilas,President,,LIB,Chase Russell Oliver,30
Vilas,President,,WGR,Jill Stein,21
Vilas,President,,NP,Claudia De la Cruz,0
Vilas,President,,NP,Cornel West,3
Vilas,President,,NP,Robert F. Kennedy Jr.,74
Vilas,President,,NP,Peter Sonski,2
Vilas,President,,NP,Cherunda Lynn Fox,0
Walworth,President,,DEM,Kamala D. Harris,23161
Walworth,President,,REP,Donald J. Trump,36603
Walworth,President,,CON,Randall Terry,65
Walworth,President,,LIB,Chase Russell Oliver,185
Walworth,President,,WGR,Jill Stein,120
Walworth,President,,NP,Claudia De la Cruz,18
Walworth,President,,NP,Cornel West,16
Walworth,President,,NP,Robert F. Kennedy Jr.,297
Walworth,President,,NP,Peter Sonski,5
Walworth,President,,NP,Cherunda Lynn Fox,0
Washburn,President,,DEM,Kamala D. Harris,3867
Washburn,President,,REP,Donald J. Trump,6962
Washburn,President,,CON,Randall Terry,13
Washburn,President,,LIB,Chase Russell Oliver,40
Washburn,President,,WGR,Jill Stein,22
Washburn,President,,NP,Claudia De la Cruz,3
Washburn,President,,NP,Cornel West,4
Washburn,President,,NP,Robert F. Kennedy Jr.,42
Washburn,President,,NP,Peter Sonski,1
Washburn,President,,NP,Cherunda Lynn Fox,0
Washington,President,,DEM,Kamala D. Harris,28504
Washington,President,,REP,Donald J. Trump,61604
Washington,President,,CON,Randall Terry,111
Washington,President,,LIB,Chase Russell Oliver,300
Washington,President,,WGR,Jill Stein,153
Washington,President,,NP,Claudia De la Cruz,29
Washington,President,,NP,Cornel West,19
Washington,President,,NP,Robert F. Kennedy Jr.,442
Washington,President,,NP,Peter Sonski,11
Washington,President,,NP,Cherunda Lynn Fox,0
Waukesha,President,,DEM,Kamala D. Harris,108478
Waukesha,President,,REP,Donald J. Trump,162768
Waukesha,President,,CON,Randall Terry,284
Waukesha,President,,LIB,Chase Russell Oliver,1033
Waukesha,President,,WGR,Jill Stein,943
Waukesha,President,,NP,Claudia De la Cruz,79
Waukesha,President,,NP,Cornel West,114
Waukesha,President,,NP,Robert F. Kennedy Jr.,1146
Waukesha,President,,NP,Peter Sonski,0
Waukesha,President,,NP,Cherunda Lynn Fox,0
Waupaca,President,,DEM,Kamala D. Harris,9947
Waupaca,President,,REP,Donald J. Trump,20093
Waupaca,President,,CON,Randall Terry,46
Waupaca,President,,LIB,Chase Russell Oliver,92
Waupaca,President,,WGR,Jill Stein,49
Waupaca,President,,NP,Claudia De la Cruz,7
Waupaca,President,,NP,Cornel West,8
Waupaca,President,,NP,Robert F. Kennedy Jr.,125
Waupaca,President,,NP,Peter Sonski,4
Waupaca,President,,NP,Cherunda Lynn Fox,0
Waushara,President,,DEM,Kamala D. Harris,4571
Waushara,President,,REP,Donald J. Trump,9625
Waushara,President,,CON,Randall Terry,20
Waushara,President,,LIB,Chase Russell Oliver,41
Waushara,President,,WGR,Jill Stein,29
Waushara,President,,NP,Claudia De la Cruz,2
Waushara,President,,NP,Cornel West,2
Waushara,President,,NP,Robert F. Kennedy Jr.,70
Waushara,President,,NP,Peter Sonski,3
Waushara,President,,NP,Cherunda Lynn Fox,0
Winnebago,President,,DEM,Kamala D. Harris,44660
Winnebago,President,,REP,Donald J. Trump,49179
Winnebago,President,,CON,Randall Terry,111
Winnebago,President,,LIB,Chase Russell Oliver,372
Winnebago,President,,WGR,Jill Stein,267
Winnebago,President,,NP,Claudia De la Cruz,43
Winnebago,President,,NP,Cornel West,25
Winnebago,President,,NP,Robert F. Kennedy Jr.,509
Winnebago,President,,NP,Peter Sonski,17
Winnebago,President,,NP,Cherunda Lynn Fox,0
Wood,President,,DEM,Kamala D. Harris,16599
Wood,President,,REP,Donald J. Trump,24997
Wood,President,,CON,Randall Terry,68
Wood,President,,LIB,Chase Russell Oliver,129
Wood,President,,WGR,Jill Stein,86
Wood,President,,NP,Claudia De la Cruz,18
Wood,President,,NP,Cornel West,14
Wood,President,,NP,Robert F. Kennedy Jr.,238
Wood,President,,NP,Peter Sonski,10
Wood,President,,NP,Cherunda Lynn Fox,0
Sheboygan,President,,DEM,Kamala D. Harris,0
Sheboygan,President,,REP,Donald J. Trump,0
Sheboygan,President,,CON,Randall Terry,0
Sheboygan,President,,LIB,Chase Russell Oliver,147
St. Croix,President,,DEM,Kamala D. Harris,0
St. Croix,President,,REP,Donald J. Trump,0
St. Croix,President,,CON,Randall Terry,0
St. Croix,President,,LIB,Chase Russell Oliver,155
Taylor,President,,DEM,Kamala D. Harris,0
Taylor,President,,REP,Donald J. Trump,0
Taylor,President,,CON,Randall Terry,0
Taylor,President,,LIB,Chase Russell Oliver,0
Trempealeau,President,,DEM,Kamala D. Harris,0
Trempealeau,President,,REP,Donald J. Trump,0
Trempealeau,President,,CON,Randall Terry,0
Trempealeau,President,,LIB,Chase Russell Oliver,12
Vernon,President,,DEM,Kamala D. Harris,0
Vernon,President,,REP,Donald J. Trump,0
Vernon,President,,CON,Randall Terry,0
Vernon,President,,LIB,Chase Russell Oliver,29
Vilas,President,,DEM,Kamala D. Harris,0
Vilas,President,,REP,Donald J. Trump,0
Vilas,President,,CON,Randall Terry,0
Vilas,President,,LIB,Chase Russell Oliver,32
Walworth,President,,DEM,Kamala D. Harris,0
Walworth,President,,REP,Donald J. Trump,0
Walworth,President,,CON,Randall Terry,0
Walworth,President,,LIB,Chase Russell Oliver,127
Washburn,President,,DEM,Kamala D. Harris,0
Washburn,President,,REP,Donald J. Trump,0
Washburn,President,,CON,Randall Terry,0
Washburn,President,,LIB,Chase Russell Oliver,24
Washington,President,,DEM,Kamala D. Harris,0
Washington,President,,REP,Donald J. Trump,0
Washington,President,,CON,Randall Terry,0
Washington,President,,LIB,Chase Russell Oliver,234
Waukesha,President,,DEM,Kamala D. Harris,0
Waukesha,President,,REP,Donald J. Trump,0
Waukesha,President,,CON,Randall Terry,0
Waukesha,President,,LIB,Chase Russell Oliver,942
Waupaca,President,,DEM,Kamala D. Harris,0
Waupaca,President,,REP,Donald J. Trump,0
Waupaca,President,,CON,Randall Terry,0
Waupaca,President,,LIB,Chase Russell Oliver,32
Waushara,President,,DEM,Kamala D. Harris,0
Waushara,President,,REP,Donald J. Trump,0
Waushara,President,,CON,Randall Terry,0
Waushara,President,,LIB,Chase Russell Oliver,0
Winnebago,President,,DEM,Kamala D. Harris,0
Winnebago,President,,REP,Donald J. Trump,0
Winnebago,President,,CON,Randall Terry,0
Winnebago,President,,LIB,Chase Russell Oliver,188
Wood,President,,DEM,Kamala D. Harris,0
Wood,President,,REP,Donald J. Trump,0
Wood,President,,CON,Randall Terry,0
Wood,President,,LIB,Chase Russell Oliver,57
Wood,President,,WGR,Jill Stein,0
Wood,President,,NP,Claudia De la Cruz,12
Wood,President,,NP,Cornel West,1
Wood,President,,NP,Robert F. Kennedy Jr.,0
Wood,President,,NP,Peter Sonski,7131
Wood,President,,NP,Cherunda Lynn Fox,11
